CODE,LINE_NAME,DATE,OUTPUT_KWH,LOSS_NOLOAD_KWH,LOSS_LOAD_KWH,LOSS_KWH,LOSS_PCT,MAX_LOAD_PCT,AVG_LOAD_PCT,N_INTERVALS,OUTPUT_SRC
YM.NCC.250kVA,YM.NCC.250kVA,2026-01-29,102.6,7.44,0.0378466,7.47785,6.79323,6.50683,1.97851,48,index
YM.PACIFIC.T1.1000kVA,YM.PACIFIC.T1.1000kVA,2026-01-29,6576,22.3344,16.2909,38.6253,0.583938,50.1227,27.8542,48,index
YM.SOL.T1.400kVA,YM.SOL.T1.400kVA,2026-01-29,727.2,10.1587,0.665909,10.8246,1.4667,22.4046,7.99324,48,index
YM.TITAN.NX1.400kVA,YM.TITAN.NX1.400kVA.SML,2026-01-29,937.6,9.6,1.81911,11.4191,1.20325,28.9254,10.2853,48,index
YM.TITAN.NX2.400kVA,YM.TITAN.NX2.400kVA.ESSENCE,2026-01-29,582.4,9.63312,0.412459,10.0456,1.69561,14.7202,6.2124,48,index
YM.TITAN.NX4.400kVA,YM.TITAN.NX4.400kVA.JOINT,2026-01-29,31.2,9.8436,0.00290402,9.8465,23.9887,2.66308,0.294093,48,index
YM.TITAN.NX5.400KVA,YM.TITAN.NX5.400KVA.JEN YAW,2026-01-29,283.2,9.864,0.189963,10.054,3.42841,11.0923,2.97619,48,index
YM.TITAN.NX6.400kVA,YM.TITAN.NX6.400kVA.FUMAO,2026-01-29,238.4,9.72,0.0660052,9.78601,3.94301,4.98718,2.51868,48,index
YM.TITAN.NX7.630kVA,YM.TITAN.NX7.630kVA,2026-01-29,473.6,18.768,0.13779,18.9058,3.83869,5.77313,3.05904,48,index
YM.TITAN.NX8.750kVA,YM.TITAN.NX8.750kVA Hồng Nguyên,2026-01-29,630,19.296,0.436419,19.7324,3.03701,11.4995,3.43489,48,index
YM.TITAN.NX9.750kVA,YM.TITAN.NX9.750kVA,2026-01-29,372,19.296,0.119512,19.4155,4.96033,6.14017,2.14763,48,index
YM.VINSON.T1.400kVA,YM.VINSON.T1.400kVA,2026-01-29,3656,10.68,16.7454,27.4254,0.744561,55.3103,40.3288,48,index
03.ECOLAND.T1.400KVA,03.ECOLAND.T1.400KVA,2026-01-30,168,6.768,0.0520327,6.82003,3.90117,4.8283,1.67859,48,index
03.ECOLAND.T2.250kVA,03.ECOLAND.T2.250kVA,2026-01-30,475.8,8.712,0.597651,9.30965,1.91908,16.6942,8.03935,48,index
03.ECOLAND.T4.1250kVA,03.ECOLAND.T4.1250kVA,2026-01-30,216,29.016,0.0232857,29.0393,11.8509,1.37535,0.930965,48,index
03.ECOLAND.T5.1500kVA,03.ECOLAND.T5.1500kVA,2026-01-30,108.8,29.616,0.00288652,29.6189,21.398,0.512444,0.292718,48,index
03.GHN.T1.2000kVA,03.GHN.T1.2000kVA,2026-01-30,11125,44.4,22.1134,66.5134,0.59432,31.4487,23.0962,48,index
03.IP.T1.560kVA,03.IP.T1.560kVA,2026-01-30,715.2,12.9638,0.392854,13.3567,1.83331,10.0859,5.52215,48,index
03.JPVN.T1.800kVA,03.JPVN.T1.800kVA,2026-01-30,711,19.3066,0.433091,19.7397,2.70133,10.8187,3.7965,48,index
03.LOGOS.T1.1000kVA,03.LOGOS.T1.1000kVA,2026-01-30,60.8,21.2808,0.00119956,21.282,25.9277,0.243705,0.233635,48,index
03.LOGOS.T2.2500kVA,03.LOGOS.T2.2500kVA,2026-01-30,200,40.7112,0.00779222,40.719,16.9156,1.0139,0.348864,48,index
03.SENDAI.T1.1000kVA,03.SENDAI.T1.1000kVA,2026-01-30,5420,22.1858,10.8251,33.0109,0.60537,28.508,22.4088,48,index
03.SHINERAY.1000kVA,03.SHINERAY.1000kVA,2026-01-30,252,22.2,0.191397,22.3914,8.16039,19.0719,1.27574,48,index
03.TAMAGAWA.T1.750kVA,03.TAMAGAWA.T1.750kVA,2026-01-30,1339.2,21.552,1.24827,22.8003,1.67403,14.945,7.73025,48,index
TH.ACCELOTECH.T1.800kVA,TH.ACCELOTECH.T1.800kVA,2026-01-30,955.2,19.8923,0.567681,20.46,2.09704,10.1087,5.01561,48,index
TH.ASAHI.T1.2500kVA,TH.ASAHI.T1.2500kVA,2026-01-30,5712,45.5467,3.68893,49.2357,0.854603,16.1015,9.7998,48,index
TH.BEBRIGHT.T1.2500kVA,TH.BEBRIGHT.T1.2500kVA,2026-01-30,444,45.5784,0.0506035,45.629,9.3191,3.31339,0.737742,48,index
TH.BQL.PCCC2.750kVA,TH.BQL.PCCC2.750kVA,2026-01-30,34,17.568,0.00103249,17.569,34.069,0.45607,0.200461,48,index
TH.BQL.T1.180kVA,TH.BQL.T1.180kVA,2026-01-30,231.6,6.8305,0.188238,7.01874,2.9414,10.2426,5.18396,48,index
TH.BQL.T2.160kVA,TH.BQL.T2.160kVA,2026-01-30,300.4,6.432,0.389431,6.82143,2.22036,33.6156,7.93982,53,index
TH.FANTASY.T1.3150kVA,TH.FANTASY.T1.3150kVA,2026-01-30,26299,91.8096,71.1072,162.917,0.615665,56.6094,36.1503,48,index
TH.HUM&C.T1.750kVA,TH.HUM&C.T1.750kVA,2026-01-30,3673.6,18.912,6.79064,25.7026,0.694797,25.6749,20.6775,48,index
TH.SINHER.T1.1600kVA,TH.SINHER.T1.1600kVA,2026-01-30,416,27.696,0.0528424,27.7488,6.25328,3.2001,1.10878,48,index
TH.XULI.T1.1000kVA,TH.XULI.T1.1000kVA,2026-01-30,5114.4,23.088,20.3588,43.4468,0.842343,69.6787,23.1148,48,index
TTI.BQL.T2.630kVA CCNS,TTI.BQL.T2.630kVA CCNS,2026-01-30,384,18.72,0.0981772,18.8182,4.67163,4.63745,2.48934,48,index
TTI.BQL.T3.400kVA,TTI.BQL.T3.400kVA  CS+BQL,2026-01-30,514.4,9.96,0.281809,10.2418,1.95215,9.03224,5.34703,51,index
TTI.BQL.T4.250kVA,TTI.BQL.T4.250kVA,2026-01-30,118.2,4.5496,0.056458,4.60606,3.75068,4.2461,3.80335,26,index
TTI.JOHNSON 2.T1.3000kVA,TTI.JOHNSON 2.T1.3000kVA,2026-01-30,1336,95.2201,0.233888,95.454,6.66832,5.41438,1.89426,48,index
TTI.JOHNSON.T1.3000kVA,TTI.JOHNSON.T1.3000kVA,2026-01-30,1536,95.736,0.243711,95.9797,5.88118,3.86896,2.10401,48,index
TTI.JOHNSON.T2.2000kVA,TTI.JOHNSON.T2.2000kVA,2026-01-30,1554,73.1788,0.362521,73.5413,4.51855,3.60662,3.26889,48,index
YM.DAECHANG.T1.560kVA,YM.DAECHANG.T1.560kVA,2026-01-30,210,7.728,0.0589025,7.7869,3.57547,9.01197,1.44498,48,index
YM.ECOPIONEER.1250 kVA,YM.ECOPIONEER.1250kVA,2026-01-30,165,28.4724,0.00848221,28.4809,14.7203,0.967471,0.550746,48,index
YM.FOT.T1.2000kVA,YM.FOT.T1.2000kVA,2026-01-30,1144,57.528,0.232385,57.7604,4.80631,3.36006,2.36531,48,index
YM.JILI.T1.630kVA,YM.JILI.T1.630kVA,2026-01-30,470.4,17.9362,0.12876,18.0649,3.6983,4.62641,3.14319,48,index
YM.KIMTIN.3000KVA,YM.KIMTIN.3000KVA.ECHO,2026-01-30,4868,25.68,1.58414,27.2641,0.556949,13.4019,6.7675,55,index
YM.KIMTIN2.T1.1250kVA,YM.KIMTIN2.T1.1250kVA,2026-01-30,225,52.08,0.0398865,52.1199,18.8077,1.57762,0.775965,48,index
YM.LIHUA.T1.560kVA,YM.LIHUA.T1.560kVA,2026-01-30,4273.6,16.7338,14.6228,31.3566,0.728383,52.3057,31.7438,48,index
YM.LIHUA.T2.560kVA,YM.LIHUA.T2.560kVA,2026-01-30,2267.2,16.008,5.1626,21.1706,0.925138,43.6916,17.5354,48,index
YM.MINHQUANG.T1.1500kVA,YM.MINHQUANG.T1.1500kVA,2026-01-30,5012,31.32,7.33597,38.656,0.765365,22.0547,14.1302,48,index
YM.NCC.250kVA,YM.NCC.250kVA,2026-01-30,99,7.44,0.0347786,7.47478,7.02023,7.70564,1.76822,48,index
YM.PACIFIC.T1.1000kVA,YM.PACIFIC.T1.1000kVA,2026-01-30,7113.6,22.3344,20.7071,43.0415,0.60142,55.0065,31.0312,48,index
YM.SOL.T1.400kVA,YM.SOL.T1.400kVA,2026-01-30,855.2,10.1587,0.988891,11.1476,1.28674,20.5018,9.81497,48,index
YM.TITAN.NX1.400kVA,YM.TITAN.NX1.400kVA.SML,2026-01-30,1123.2,9.6,2.54511,12.1451,1.06973,32.7028,12.2636,48,index
YM.TITAN.NX2.400kVA,YM.TITAN.NX2.400kVA.ESSENCE,2026-01-30,532.8,9.63312,0.373482,10.0066,1.84349,11.6306,5.93014,48,index
YM.TITAN.NX4.400kVA,YM.TITAN.NX4.400kVA.JOINT,2026-01-30,62.4,9.8436,0.00732073,9.85092,13.6343,1.6568,0.659409,48,index
YM.TITAN.NX5.400KVA,YM.TITAN.NX5.400KVA.JEN YAW,2026-01-30,353.6,9.864,0.391104,10.2551,2.81846,21.2144,3.9656,48,index
YM.TITAN.NX6.400kVA,YM.TITAN.NX6.400kVA.FUMAO,2026-01-30,185.6,9.72,0.0470811,9.76708,4.99935,4.73692,2.02333,48,index
YM.TITAN.NX7.630kVA,YM.TITAN.NX7.630kVA,2026-01-30,478.4,18.768,0.144932,18.9129,3.80302,5.25769,3.15314,48,index
YM.TITAN.NX8.750kVA,YM.TITAN.NX8.750kVA Hồng Nguyên,2026-01-30,554,19.296,0.355383,19.6514,3.42567,10.1177,3.08755,48,index
YM.TITAN.NX9.750kVA,YM.TITAN.NX9.750kVA,2026-01-30,346,19.296,0.124798,19.4208,5.31464,5.5319,2.13519,48,index
YM.VINSON.T1.400kVA,YM.VINSON.T1.400kVA,2026-01-30,2928,10.68,11.1556,21.8356,0.740232,53.1786,31.993,48,index
03.ECOLAND.T1.400KVA,03.ECOLAND.T1.400KVA,2026-01-31,159,6.768,0.0625562,6.83056,4.119,5.81405,1.75988,48,index
03.ECOLAND.T2.250kVA,03.ECOLAND.T2.250kVA,2026-01-31,495,8.712,0.623254,9.33525,1.851,19.4993,8.29507,48,index
03.ECOLAND.T4.1250kVA,03.ECOLAND.T4.1250kVA,2026-01-31,180,28.9354,0.0171532,28.9526,13.856,1.18064,0.806793,48,index
03.ECOLAND.T5.1500kVA,03.ECOLAND.T5.1500kVA,2026-01-31,80,29.616,0.00231129,29.6183,27.0195,0.53376,0.214251,48,index
03.GHN.T1.2000kVA,03.GHN.T1.2000kVA,2026-01-31,11365,44.4,23.4467,67.8467,0.593437,31.6805,23.6688,48,index
03.IP.T1.560kVA,03.IP.T1.560kVA,2026-01-31,587.2,12.9638,0.22539,13.1892,2.19678,6.26816,4.37167,48,index
03.JPVN.T1.800kVA,03.JPVN.T1.800kVA,2026-01-31,777,19.32,0.552013,19.872,2.49375,12.2186,4.21104,48,index
03.LOGOS.T1.1000kVA,03.LOGOS.T1.1000kVA,2026-01-31,60.8,21.2808,0.00119722,21.282,25.9277,0.243705,0.233411,48,index
03.LOGOS.T2.2500kVA,03.LOGOS.T2.2500kVA,2026-01-31,200,40.7112,0.00610368,40.7173,16.915,0.563205,0.342025,48,index
03.SENDAI.T1.1000kVA,03.SENDAI.T1.1000kVA,2026-01-31,4682,22.2012,9.50646,31.7077,0.67267,29.2959,19.8398,48,index
03.SHINERAY.1000kVA,03.SHINERAY.1000kVA,2026-01-31,511.2,22.2,0.333747,22.5337,4.22191,21.1737,2.05999,48,index
03.TAMAGAWA.T1.750kVA,03.TAMAGAWA.T1.750kVA,2026-01-31,1102.4,21.552,0.823984,22.376,1.98937,12.196,6.42951,48,index
TH.ACCELOTECH.T1.800kVA,TH.ACCELOTECH.T1.800kVA,2026-01-31,1060.8,19.92,0.70632,20.6263,1.90733,13.7607,5.47999,48,index
TH.ASAHI.T1.2500kVA,TH.ASAHI.T1.2500kVA,2026-01-31,1986,45.5467,0.383345,45.9301,2.26042,3.68578,3.43682,48,index
TH.BEBRIGHT.T1.2500kVA,TH.BEBRIGHT.T1.2500kVA,2026-01-31,300,45.5784,0.127687,45.7061,13.2211,10.2277,0.700105,48,index
TH.BQL.PCCC2.750kVA,TH.BQL.PCCC2.750kVA,2026-01-31,36,17.568,0.00103271,17.569,32.797,0.443221,0.197504,48,index
TH.BQL.T1.180kVA,TH.BQL.T1.180kVA,2026-01-31,224.4,6.84,0.199812,7.03981,3.04175,11.106,5.17225,48,index
TH.BQL.T2.160kVA,TH.BQL.T2.160kVA,2026-01-31,326,6.43647,0.471766,6.90823,2.07512,24.0661,8.67434,51,index
TH.FANTASY.T1.3150kVA,TH.FANTASY.T1.3150kVA,2026-01-31,25172,91.8096,62.1537,153.963,0.607927,53.0621,34.2084,48,index
TH.HUM&C.T1.750kVA,TH.HUM&C.T1.750kVA,2026-01-31,3376,18.912,5.86036,24.7724,0.728433,24.2491,18.8461,48,index
TH.SINHER.T1.1600kVA,TH.SINHER.T1.1600kVA,2026-01-31,404,27.696,0.0428537,27.7389,6.42491,2.20907,1.02209,48,index
TH.XULI.T1.1000kVA,TH.XULI.T1.1000kVA,2026-01-31,5604,23.088,23.4418,46.5298,0.823459,71.3967,25.6701,48,index
TTI.BQL.T2.630kVA CCNS,TTI.BQL.T2.630kVA CCNS,2026-01-31,403,18.72,0.109983,18.83,4.46388,4.94082,2.6447,48,index
TTI.BQL.T3.400kVA,TTI.BQL.T3.400kVA  CS+BQL,2026-01-31,464.8,9.96,0.236717,10.1967,2.14669,8.77306,4.89267,52,index
TTI.BQL.T4.250kVA,TTI.BQL.T4.250kVA,2026-01-31,122.4,4.85815,0.0580484,4.9162,3.86141,4.2461,3.67979,28,index
TTI.JOHNSON 2.T1.3000kVA,TTI.JOHNSON 2.T1.3000kVA,2026-01-31,1632,95.088,0.304865,95.3929,5.52236,4.37853,2.26423,48,index
TTI.JOHNSON.T1.3000kVA,TTI.JOHNSON.T1.3000kVA,2026-01-31,1544,95.736,0.224998,95.961,5.85142,3.49588,2.08546,48,index
TTI.JOHNSON.T2.2000kVA,TTI.JOHNSON.T2.2000kVA,2026-01-31,1536,72.9756,0.330879,73.3065,4.55516,3.47223,3.11988,48,index
YM.DAECHANG.T1.560kVA,YM.DAECHANG.T1.560kVA,2026-01-31,214,7.728,0.0967809,7.82478,3.52746,7.53362,1.94196,48,index
YM.ECOPIONEER.1250 kVA,YM.ECOPIONEER.1250kVA,2026-01-31,126,28.512,0.0046572,28.5167,18.4554,0.771368,0.39163,48,index
YM.FOT.T1.2000kVA,YM.FOT.T1.2000kVA,2026-01-31,1256,57.528,0.27372,57.8017,4.39958,3.14636,2.58913,48,index
YM.JILI.T1.630kVA,YM.JILI.T1.630kVA,2026-01-31,3190.4,17.9362,12.3966,30.3328,0.941798,55.8534,23.0221,48,index
YM.KIMTIN.3000KVA,YM.KIMTIN.3000KVA.ECHO,2026-01-31,6516,25.68,3.13338,28.8134,0.440248,18.5855,9.8183,51,index
YM.KIMTIN2.T1.1250kVA,YM.KIMTIN2.T1.1250kVA,2026-01-31,231,52.08,0.038888,52.1189,18.4088,1.44399,0.780639,48,index
YM.LIHUA.T1.560kVA,YM.LIHUA.T1.560kVA,2026-01-31,4249.6,16.7338,15.1492,31.883,0.744672,52.9802,32.0361,48,index
YM.LIHUA.T2.560kVA,YM.LIHUA.T2.560kVA,2026-01-31,2612.8,16.008,6.36689,22.3749,0.849086,42.0769,20.5427,48,index
YM.MINHQUANG.T1.1500kVA,YM.MINHQUANG.T1.1500kVA,2026-01-31,4580,31.2982,7.01887,38.3171,0.829677,21.9585,13.5542,48,index
YM.NCC.250kVA,YM.NCC.250kVA,2026-01-31,68.4,7.44,0.0139395,7.45394,9.8267,3.72186,1.18417,48,index
YM.PACIFIC.T1.1000kVA,YM.PACIFIC.T1.1000kVA,2026-01-31,6016.8,22.3344,12.8652,35.1996,0.581619,44.8756,24.745,48,index
YM.SOL.T1.400kVA,YM.SOL.T1.400kVA,2026-01-31,787.2,10.1587,1.00833,11.167,1.39874,31.2965,9.32289,48,index
YM.TITAN.NX1.400kVA,YM.TITAN.NX1.400kVA.SML,2026-01-31,1011.2,9.6,2.22368,11.8237,1.15576,34.1672,11.489,48,index
YM.TITAN.NX2.400kVA,YM.TITAN.NX2.400kVA.ESSENCE,2026-01-31,387.2,9.63312,0.298547,9.93167,2.50085,15.2419,4.49436,48,index
YM.TITAN.NX4.400kVA,YM.TITAN.NX4.400kVA.JOINT,2026-01-31,69.6,9.8436,0.00851228,9.85211,12.4001,1.60381,0.736775,48,index
YM.TITAN.NX5.400KVA,YM.TITAN.NX5.400KVA.JEN YAW,2026-01-31,280,9.864,0.174921,10.0389,3.46123,11.8493,2.83365,48,index
YM.TITAN.NX6.400kVA,YM.TITAN.NX6.400kVA.FUMAO,2026-01-31,214.4,9.72,0.0654557,9.78546,4.36489,3.89297,2.27973,48,index
YM.TITAN.NX7.630kVA,YM.TITAN.NX7.630kVA,2026-01-31,504,18.768,0.156504,18.9245,3.61897,5.53936,3.26718,48,index
YM.TITAN.NX8.750kVA,YM.TITAN.NX8.750kVA Hồng Nguyên,2026-01-31,530,19.296,0.330033,19.626,3.5708,10.5436,2.9532,48,index
YM.TITAN.NX9.750kVA,YM.TITAN.NX9.750kVA,2026-01-31,156,19.296,0.0195986,19.3156,11.0176,2.7065,0.84555,48,index
YM.VINSON.T1.400kVA,YM.VINSON.T1.400kVA,2026-01-31,3088,10.68,12.4753,23.1553,0.744268,49.8576,33.9857,48,index
03.TMD.3000kVA,03.TMD.3000kVA ( 0.2kV ),2026-07-02,2603.8,1.09,0.00197849,1.09198,0.0419203,1.41203,1.41203,1,index
YM.NCC.250kVA,YM.NCC.250kVA,2026-07-02,567,4.03,0.427612,4.45761,0.780042,16.64,9.79941,26,index
03.AQ.T1.2500kVA,03.AQ.T1.2500kVA,2026-07-03,42,99,0.000421273,99.0004,70.2129,0.153675,0.105384,44,index
03.ECOLAND.T1.400KVA,03.ECOLAND.T1.400KVA,2026-07-03,320,6.204,0.170509,6.37451,1.95313,6.92031,3.45831,44,index
03.ECOLAND.T2.250kVA,03.ECOLAND.T2.250kVA,2026-07-03,819.6,7.99205,1.30903,9.30108,1.1221,23.5031,13.6191,44,index
03.ECOLAND.T4.1250kVA,03.ECOLAND.T4.1250kVA,2026-07-03,222,26.598,0.0213768,26.6194,10.7069,1.76102,0.903976,44,index
03.ECOLAND.T5.1500kVA,03.ECOLAND.T5.1500kVA,2026-07-03,54.4,27.148,0.000779128,27.1488,33.2915,0.384592,0.128188,44,index
03.GHN.T1.2000kVA,03.GHN.T1.2000kVA,2026-07-03,13785,40.7,29.8345,70.5345,0.509071,36.8184,28.2528,44,index
03.IP.T1.560kVA,03.IP.T1.560kVA,2026-07-03,1860.8,11.8835,2.53119,14.4147,0.768696,26.8997,14.2032,44,index
03.JPVN.T1.800kVA,03.JPVN.T1.800kVA,2026-07-03,2271,17.71,3.9366,21.6466,0.944175,26.3922,13.0886,44,index
03.LOGOS.T1.1000kVA,03.LOGOS.T1.1000kVA,2026-07-03,60.8,19.5074,0.00109315,19.5085,24.2919,0.232964,0.232964,44,index
03.LOGOS.T2.2500kVA,03.LOGOS.T2.2500kVA,2026-07-03,655,37.3186,0.0747455,37.3933,5.40059,2.42405,1.15471,44,index
03.LOGOS.T3.1600kVA,03.LOGOS.T3.1600kVA,2026-07-03,518.4,26.29,0.116564,26.4066,4.84696,8.45468,1.38044,44,index
03.NHUABINHTHUAN.2000kVA,03.NHUABINHTHUAN.2000kVA,2026-07-03,170,40.7,0.00823399,40.7082,19.3197,0.955249,0.394889,44,index
03.SENDAI.T1.1000kVA,03.SENDAI.T1.1000kVA,2026-07-03,4624,20.337,8.09795,28.435,0.611185,25.3964,20.3224,44,index
03.SHINERAY.1000kVA,03.SHINERAY.1000kVA,2026-07-03,1017.6,20.35,0.85313,21.2031,2.04111,21.7736,4.91523,44,index
03.TAMAGAWA.T1.750kVA,03.TAMAGAWA.T1.750kVA,2026-07-03,2417.6,19.7261,4.23706,23.9631,0.981467,34.1208,14.698,44,index
03.TMD.3000kVA,03.TMD.3000kVA ( 0.2kV ),2026-07-03,2604,52.32,6.76147,59.0815,2.21854,12.902,11.6043,53,index
PĐ.AMP.T1.1000kVA,PĐ.AMP.T1.1000kVA,2026-07-03,1754.4,19.69,1.98123,21.6712,1.22018,17.3299,8.08236,44,index
PĐ.BQL.T1.75kVA,PĐ.BQL.T1.75kVA,2026-07-03,126.3,3.388,0.165959,3.55396,2.73689,16.4704,6.91137,44,index
TH.ACCELOTECH.T1.800kVA,TH.ACCELOTECH.T1.800kVA,2026-07-03,4228.8,18.2738,9.24249,27.5163,0.646482,39.9667,22.967,44,index
TH.ASAHI.T1.2500kVA,TH.ASAHI.T1.2500kVA,2026-07-03,17544,41.7802,27.8181,69.5983,0.39514,36.5276,30.4556,44,index
TH.BAIYANG.T1.2500kVA,TH.BAIYANG.T1.2500kVA,2026-07-03,1056,38.9315,0.125507,39.0571,3.56667,4.30832,1.91632,41,index
TH.BEBRIGHT.T1.2500kVA,TH.BEBRIGHT.T1.2500kVA,2026-07-03,1794,40.8307,0.771955,41.6026,2.26643,7.92625,3.27985,43,index
TH.BQL.PCCC2.750kVA,TH.BQL.PCCC2.750kVA,2026-07-03,32,16.104,0.00702894,16.111,33.4872,4.05975,0.239928,44,index
TH.BQL.T1.180kVA,TH.BQL.T1.180kVA,2026-07-03,294,6.27,0.24923,6.51923,2.16932,12.8334,7.09794,44,index
TH.BQL.T2.160kVA,TH.BQL.T2.160kVA,2026-07-03,452,5.896,0.818911,6.71491,1.46385,30.4845,12.7839,48,index
TH.FANTASY.T1.3150kVA,TH.FANTASY.T1.3150kVA,2026-07-03,36015,84.1588,124.745,208.903,0.5767,74.7826,50.7274,44,index
TH.FANTASY.T2.3150kVA,TH.FANTASY.T2.3150kVA,2026-07-03,3073,84.095,0.94837,85.0434,2.69291,7.70602,4.26923,44,index
TH.HONGXI.T1.800kVA,TH.HONGXI.T1.800kVA,2026-07-03,96,18.26,0.0174192,18.2774,15.9939,1.22066,1.07523,44,index
TH.HUM&C.T1.750kVA,TH.HUM&C.T1.750kVA,2026-07-03,3948.8,17.336,7.21899,24.555,0.617991,28.4268,22.2783,44,index
TH.SINHER.T1.1600kVA,TH.SINHER.T1.1600kVA,2026-07-03,816,25.388,0.236392,25.6244,3.04464,5.43323,2.25874,44,index
TH.XULI.T1.1000kVA,TH.XULI.T1.1000kVA,2026-07-03,7807.2,21.164,40.7987,61.9627,0.787411,93.3755,38.608,44,index
TTI.BQL.T1.630kVA XLNT,TTI.BQL.T1.630kVA  XLNT,2026-07-03,13,17.16,0.000143648,17.1601,56.8968,0.238624,0.0790163,44,index
TTI.BQL.T2.630kVA CCNS,TTI.BQL.T2.630kVA CCNS,2026-07-03,603,17.186,0.262707,17.4487,2.81227,11.2685,3.98919,44,index
TTI.BQL.T3.400kVA,TTI.BQL.T3.400kVA  CS+BQL,2026-07-03,442,9.13,0.224837,9.35484,2.07261,8.87812,4.97811,44,index
TTI.BQL.T4.250kVA,TTI.BQL.T4.250kVA,2026-07-03,46.2,7.986,0.0121335,7.99813,14.7572,3.15725,0.870454,44,index
TTI.JOHNSON 2.T1.3000kVA,TTI.JOHNSON 2.T1.3000kVA,2026-07-03,2248,87.164,0.495103,87.6591,3.75308,5.22694,3.19148,44,index
TTI.JOHNSON.T1.3000kVA,TTI.JOHNSON.T1.3000kVA,2026-07-03,23896,87.758,56.139,143.897,0.598576,44.381,35.3265,44,index
TTI.JOHNSON.T2.2000kVA,TTI.JOHNSON.T2.2000kVA,2026-07-03,3672,67.034,1.95925,68.9933,1.84425,11.8637,7.74049,44,index
YM.DAECHANG.T1.560kVA,YM.DAECHANG.T1.560kVA,2026-07-03,675,7.084,0.663137,7.74714,1.1347,20.6349,5.32061,44,index
YM.ECOPIONEER.1250 kVA,YM.ECOPIONEER.1250kVA,2026-07-03,219,26.136,0.0153836,26.1514,10.6674,1.80782,0.704689,44,index
YM.FOT.T1.2000kVA,YM.FOT.T1.2000kVA,2026-07-03,5748,52.734,5.81501,58.549,1.00833,18.85,11.9612,44,index
YM.FUMAO.800kVA,YM.FUMAO.800kVA,2026-07-03,4902,17.5626,32.1765,49.7391,1.00448,112.13,32.2391,44,index
YM.JILI.T1.630kVA,YM.JILI.T1.630kVA,2026-07-03,4064.16,16.4415,20.1251,36.5666,0.891711,72.5457,30.9963,44,index
YM.KIMTIN.3000KVA,YM.KIMTIN.3000KVA.ECHO,2026-07-03,4276,23.54,2.09761,25.6376,0.595996,16.7787,7.09738,47,index
YM.KIMTIN2.T1.1250kVA,YM.KIMTIN2.T1.1250kVA,2026-07-03,2001,47.74,2.55174,50.2917,2.45171,13.1282,6.58976,44,index
YM.LIHUA.T1.560kVA,YM.LIHUA.T1.560kVA,2026-07-03,6409.6,15.3393,38.5044,53.8436,0.833049,80.3548,54.1468,44,index
YM.LIHUA.T2.560kVA,YM.LIHUA.T2.560kVA,2026-07-03,5742.4,14.674,29.2205,43.8945,0.758595,69.5723,48.3049,44,index
YM.MINHQUANG.T1.1500kVA,YM.MINHQUANG.T1.1500kVA,2026-07-03,4940,28.71,6.39388,35.1039,0.705591,21.7054,14.0082,44,index
YM.NCC.250kVA,YM.NCC.250kVA,2026-07-03,303.738,4.743,0.365133,5.10813,1.65394,15.0489,7.98331,31,pxdt
YM.NHUADUCANH.T1.2000kVA,YM.NHUADUCANH.T1.2000kVA,2026-07-03,212,52.734,0.0117884,52.7458,19.9232,1.50213,0.441747,44,index
YM.OSAKA.160kVA,YM.OSAKA.160kVA,2026-07-03,264,13.651,0.760626,14.4116,5.17637,20.5659,7.61585,44,index
YM.PACIFIC.T1.1000kVA,YM.PACIFIC.T1.1000kVA,2026-07-03,11647.2,20.4732,46.9735,67.4467,0.575747,60.1137,49.5712,44,index
YM.SOL.T1.400kVA,YM.SOL.T1.400kVA,2026-07-03,1261.6,9.31216,1.63031,10.9425,0.85989,20.7634,13.5443,44,index
YM.SONMIENBAC.T1.1250kVA,YM.SONMIENBAC.T1.1250kVA,2026-07-03,117,23.5757,0.00539583,23.5811,16.774,0.949442,0.437302,44,index
YM.TITAN.NX1.400kVA,YM.TITAN.NX1.400kVA.SML,2026-07-03,2227.2,8.8,8.5728,17.3728,0.773991,56.0694,24.9762,44,index
YM.TITAN.NX2.400kVA,YM.TITAN.NX2.400kVA.ESSENCE,2026-07-03,158.4,8.83036,0.0463985,8.87676,5.30663,5.56863,1.77335,44,index
YM.TITAN.NX3.400kVA,YM.TITAN.NX3.400kVA.EVERJOY,2026-07-03,14.4,8.844,0.000168178,8.84417,38.049,0.161555,0.142879,44,index
YM.TITAN.NX4.400kVA,YM.TITAN.NX4.400kVA.JOINT,2026-07-03,19.2,9.22838,0.000855729,9.22923,32.4639,1.17154,0.217861,45,index
YM.TITAN.NX5.400KVA,YM.TITAN.NX5.400KVA.JEN YAW,2026-07-03,558.4,9.042,0.677051,9.71905,1.71074,18.8993,6.55668,44,index
YM.TITAN.NX6.400kVA,YM.TITAN.NX6.400kVA.FUMAO,2026-07-03,1182.4,9.1125,2.65974,11.7722,0.985807,33.5162,13.5388,45,index
YM.TITAN.NX7.630kVA,YM.TITAN.NX7.630kVA,2026-07-03,1286.4,17.204,1.53054,18.7345,1.43545,19.0474,9.27511,44,index
YM.TITAN.NX8.750kVA,YM.TITAN.NX8.750kVA Hồng Nguyên,2026-07-03,2040,18.492,2.5129,21.0049,1.01916,20.0857,11.9755,46,index
YM.TITAN.NX9.750kVA,YM.TITAN.NX9.750kVA,2026-07-03,1350,17.688,1.95231,19.6403,1.43398,22.6712,8.6185,44,index
